,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,0.2928958333333333,0.2970625,0.38250520833333335,0.3277864583333333,0.332875,0.359703125,0.365625,0.3714322916666666,0.3718489583333333,0.45209375,0.41060416666666666,0.40231249999999996,0.3715052083333333,0.2994010416666666,0.3461614583333334,0.3151145833333333,0.3863645833333333,0.39291145833333335,0.43261979166666664,0.4457968749999999,0.38128125,0.32271354166666666,0.27877604166666664,0.3883177083333333,0.3855833333333333,0.3335208333333333,0.33640624999999996,0.34182812500000004,0.3833072916666666,0.39784374999999994,0.36798958333333326,0.3479114583333332,0.360921875,0.32530208333333327,0.3075677083333333,0.4462916666666666,0.4111979166666667,0.3784270833333333,0.432375,0.40688020833333327,0.4361822916666666,0.37578124999999996,0.3646927083333333,0.3410416666666667,0.3608645833333333,0.3879270833333333,0.43554166666666655,0.33842708333333327,0.32391666666666663,0.3798177083333334,0.3604010416666667,0.32146874999999997,0.27510416666666665,0.40185937499999996,0.46932291666666653,0.4024583333333333,0.36868749999999995,0.3144739583333333,0.3113385416666667,0.26977083333333324,TRAAAAW128F429D538,Pop_Rock
1,0.2769814814814815,0.2647685185185185,0.1809444444444444,0.3187962962962963,0.3926203703703704,0.2639814814814815,0.2416759259259259,0.23125925925925925,0.32917592592592587,0.25997222222222216,0.2630277777777777,0.26123148148148145,0.2489722222222222,0.32912037037037034,0.30577777777777776,0.20534259259259258,0.41375925925925927,0.4659722222222222,0.27692592592592585,0.28153703703703703,0.29011111111111115,0.29118518518518516,0.30782407407407403,0.2564814814814815,0.2962499999999999,0.27384259259259264,0.3005833333333333,0.30002777777777767,0.24400925925925923,0.49199074074074084,0.2823703703703704,0.20789814814814814,0.2841759259259259,0.258712962962963,0.24251851851851855,0.2630277777777778,0.23716666666666664,0.27077777777777773,0.296324074074074,0.2776574074074074,0.272287037037037,0.2921944444444444,0.2789722222222222,0.2796296296296296,0.2561944444444444,0.27800925925925923,0.3527129629629629,0.323574074074074,0.2703425925925925,0.3743148148148148,0.4379351851851852,0.3525,0.25363888888888886,0.31921296296296287,0.30852777777777773,0.2965925925925926,0.3394999999999999,0.2988425925925926,0.27388888888888885,0.33084259259259263,TRAAABD128F429CF47,Rap
2,0.38120512820512814,0.4080384615384616,0.41353846153846163,0.39389743589743575,0.40470512820512816,0.38208333333333333,0.32773717948717945,0.2872051282051282,0.3235192307692308,0.3335897435897436,0.3811602564102564,0.3759935897435898,0.4446346153846154,0.30381410256410263,0.35327564102564096,0.29005128205128206,0.35409615384615384,0.35857692307692307,0.32137179487179485,0.35058974358974354,0.4232692307692308,0.3279423076923077,0.35431410256410256,0.42310897435897427,0.43030128205128204,0.39279487179487166,0.3418205128205128,0.49915384615384617,0.4071730769230768,0.43353205128205136,0.416173076923077,0.4771153846153846,0.39878205128205124,0.3765128205128204,0.3335192307692307,0.34851282051282045,0.3649871794871794,0.35208333333333336,0.3037371794871795,0.38964102564102565,0.3998846153846154,0.31279487179487175,0.3560064102564102,0.4274230769230769,0.38537179487179485,0.432173076923077,0.3928525641025641,0.3523333333333332,0.35316666666666663,0.35096153846153844,0.35691025641025637,0.37066025641025646,0.35614743589743586,0.4164038461538461,0.26953846153846156,0.38768589743589743,0.3624999999999999,0.40173717948717946,0.3636666666666667,0.3059038461538461,TRAAAEF128F4273421,Country
3,0.5313106060606061,0.47682575757575757,0.5058333333333332,0.36266666666666664,0.4089924242424242,0.3673181818181818,0.34890909090909084,0.3808712121212121,0.3765227272727273,0.43545454545454554,0.3275909090909091,0.3959924242424243,0.3853106060606061,0.3960530303030302,0.40565151515151504,0.4308181818181817,0.41601515151515156,0.4209621212121212,0.467719696969697,0.4818939393939394,0.43484090909090906,0.40624242424242424,0.42230303030303024,0.4834318181818182,0.4435984848484848,0.4315454545454545,0.4202575757575758,0.37490909090909086,0.3638181818181818,0.34380303030303033,0.3393333333333333,0.4023409090909091,0.3998106060606061,0.337060606060606,0.44034848484848477,0.365,0.34222727272727266,0.37329545454545454,0.43038636363636357,0.4400151515151514,0.44288636363636374,0.4269469696969697,0.333060606060606,0.44015151515151507,0.43413636363636354,0.4252878787878788,0.4218409090909091,0.3742651515151515,0.4068106060606062,0.4461515151515151,0.3662954545454545,0.389,0.41677272727272724,0.4116363636363635,0.3793409090909092,0.39542424242424246,0.39050757575757566,0.2981818181818182,0.36640151515151514,0.3110530303030303,TRAAAFD128F92F423A,Pop_Rock
4,0.4433020833333333,0.38371875,0.37546874999999996,0.2551666666666666,0.4408333333333333,0.35709374999999993,0.48574999999999996,0.3704270833333333,0.339,0.34596874999999994,0.31261458333333325,0.37478124999999995,0.43629166666666663,0.341125,0.28356250000000005,0.44335416666666666,0.3931770833333333,0.3648333333333333,0.3174583333333333,0.37184375000000003,0.361125,0.36579166666666674,0.40244791666666657,0.33867708333333324,0.29423958333333333,0.34448958333333335,0.3655,0.33682291666666664,0.2933125,0.32353124999999994,0.39715625,0.5208020833333333,0.3114375,0.3948645833333333,0.2705729166666666,0.40193749999999995,0.31486458333333334,0.32771874999999995,0.4032604166666667,0.35883333333333334,0.38160416666666663,0.36289583333333336,0.39141666666666663,0.3748645833333333,0.36415624999999996,0.37076041666666665,0.3402604166666666,0.32548958333333333,0.3983020833333333,0.2940833333333333,0.36800000000000005,0.29507291666666663,0.4122083333333333,0.3248333333333333,0.3465833333333333,0.3065833333333333,0.3335833333333333,0.35573958333333333,0.47246875,0.3589270833333333,TRAAAMQ128F1460CD3,Pop_Rock
5,0.3283388888888889,0.27836666666666665,0.3223888888888889,0.3203333333333333,0.29146666666666665,0.434261111111111,0.39997777777777777,0.40307777777777776,0.4117611111111112,0.39541111111111105,0.3747166666666667,0.4261222222222222,0.3667,0.3265444444444444,0.43630555555555556,0.46689444444444445,0.4507055555555555,0.4859611111111111,0.4253944444444444,0.40154444444444437,0.43042222222222215,0.3806333333333332,0.3965611111111111,0.4075555555555556,0.3666222222222222,0.3832055555555555,0.4105611111111111,0.3667277777777777,0.4065166666666667,0.4522166666666667,0.4470388888888889,0.5034833333333333,0.4287888888888888,0.4373666666666666,0.448311111111111,0.4081666666666666,0.3433611111111111,0.41559444444444443,0.46445000000000003,0.3777499999999999,0.42149444444444445,0.4359722222222222,0.41373888888888893,0.4276388888888888,0.4758833333333333,0.39547777777777776,0.4113944444444444,0.44483333333333336,0.4456499999999999,0.5473111111111112,0.4481444444444444,0.43634444444444437,0.3891833333333333,0.4179277777777778,0.3686555555555556,0.41953333333333326,0.3691944444444444,0.40643888888888885,0.39286666666666664,0.40090000000000003,TRAAARJ128F9320760,Pop_Rock
6,0.23999242424242417,0.25976515151515145,0.2577348484848484,0.32932575757575755,0.2873636363636363,0.23640909090909085,0.33125,0.3362727272727272,0.310810606060606,0.274969696969697,0.2758636363636364,0.31268181818181817,0.2797575757575757,0.27115909090909085,0.38579545454545455,0.33354545454545453,0.2724696969696969,0.2948030303030303,0.35744696969696965,0.2963712121212121,0.26048484848484843,0.3150681818181818,0.2756212121212121,0.3528030303030303,0.31182575757575753,0.24967424242424235,0.26012878787878785,0.35175757575757577,0.3113030303030303,0.3257727272727272,0.2666818181818181,0.2477196969696969,0.29816666666666664,0.31217424242424235,0.31028030303030296,0.30188636363636356,0.23632575757575758,0.2716893939393939,0.2556212121212121,0.33546212121212116,0.3921590909090909,0.35244696969696965,0.3945984848484848,0.3557727272727273,0.3362045454545454,0.3602575757575757,0.376121212121212,0.315310606060606,0.37194696969696966,0.2729393939393939,0.29420454545454544,0.23924999999999993,0.34841666666666665,0.26803030303030306,0.33109090909090905,0.2644848484848484,0.3569090909090909,0.3520909090909091,0.33489393939393935,0.3941439393939394,TRAAAVO128F93133D4,Pop_Rock
7,0.2947401960784313,0.31651960784313726,0.2949754901960783,0.2940147058823529,0.23416176470588232,0.27654411764705883,0.2963627450980391,0.28261764705882353,0.2759950980392156,0.2634117647058823,0.3338725490196078,0.2879607843137254,0.265514705882353,0.24414215686274504,0.22354901960784307,0.2470490196078431,0.281421568627451,0.25290686274509794,0.2840294117647058,0.33589705882352944,0.3134313725490196,0.30997549019607845,0.2860245098039216,0.2622450980392156,0.23194117647058815,0.33383333333333326,0.3323088235294117,0.3982058823529412,0.25095588235294114,0.38525,0.2855686274509804,0.26478431372549016,0.38962254901960786,0.3290392156862745,0.2915343137254901,0.3030294117647059,0.2541127450980392,0.206406862745098,0.26938235294117646,0.29766176470588235,0.31786764705882353,0.3421617647058822,0.3188333333333333,0.2885833333333333,0.3159607843137255,0.32167647058823534,0.2656127450980392,0.29950980392156856,0.3324509803921568,0.2659362745098039,0.3442696078431372,0.33731372549019606,0.27390686274509807,0.3285441176470588,0.3404264705882354,0.350313725490196,0.30061764705882354,0.3397598039215686,0.310563725490196,0.34466176470588233,TRAABJV128F1460C49,Electronic
8,0.257645061728395,0.2663796296296296,0.3027654320987654,0.30430864197530866,0.3111851851851852,0.31675925925925924,0.3292561728395061,0.3035432098765432,0.30350308641975304,0.27544135802469133,0.33054012345679,0.3038117283950617,0.34054012345679013,0.33355555555555544,0.29371296296296295,0.2940123456790123,0.35414197530864194,0.28891666666666665,0.4065061728395062,0.338104938271605,0.4027222222222222,0.34111111111111114,0.2833765432098765,0.3197993827160493,0.3043672839506173,0.23385185185185178,0.2139753086419753,0.22715123456790123,0.24527777777777768,0.2690030864197531,0.280682098765432,0.2988734567901234,0.2955339506172839,0.2791913580246913,0.30319135802469127,0.3275123456790123,0.36739814814814825,0.3493179012345678,0.3480401234567901,0.32826234567901236,0.3665524691358024,0.3715524691358025,0.35093827160493823,0.3730092592592593,0.38214814814814807,0.3481512345679012,0.3888888888888889,0.3258086419753087,0.32699382716049386,0.3752283950617283,0.36514814814814817,0.3177839506172839,0.2857561728395061,0.3384783950617284,0.3164537037037037,0.3005401234567901,0.3870462962962964,0.34198148148148144,0.32569753086419745,0.4624938271604939,TRAABLR128F423B7E3,Pop_Rock
9,0.23674999999999996,0.18469166666666662,0.23126666666666665,0.1976916666666666,0.21617499999999995,0.24693333333333337,0.20707499999999998,0.21888333333333326,0.2684833333333333,0.22609166666666666,0.2257916666666667,0.2536833333333333,0.2267583333333333,0.22796666666666665,0.2559333333333333,0.2334249999999999,0.2468833333333333,0.2824833333333333,0.2089833333333333,0.25315833333333326,0.2569,0.269875,0.27095833333333325,0.2751916666666666,0.23728333333333335,0.26652499999999996,0.2822,0.24850833333333328,0.2722583333333333,0.25669166666666665,0.24967499999999995,0.21539166666666665,0.24770833333333328,0.24066666666666667,0.2819999999999999,0.27382500000000004,0.3436166666666666,0.30884999999999996,0.28215,0.2507499999999999,0.24675833333333333,0.2613833333333333,0.23895,0.250375,0.28417499999999996,0.2788916666666666,0.30301666666666666,0.26670833333333327,0.24466666666666664,0.2894583333333333,0.2406416666666667,0.28996666666666665,0.3098416666666667,0.2800583333333333,0.3097583333333333,0.23809999999999998,0.3102833333333333,0.2426916666666666,0.21398333333333328,0.19774999999999998,TRAABXG128F9318EBD,Pop_Rock
